,Rk,Player,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Rk,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Rk,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Rk,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Rk,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,VAL
43,84,Sergio Canales,27.8,107,3.86,80,16,4,5,2,0,13,0.47,9,2,1,1,0,0,84,27.8,17,11,5,10,2,3,26,11.5,23,289,94,32.5,83,141,65,26,0,0,26,14,31,12,0,84,27.8,1478,1745,84.7,30106,5804,601,665,90.4,560,632,88.6,274,366,74.9,6,5.1,+0.9,61,111,46,11,115,84,27.8,1958,18,219,1128,777,74,1834,36,47,76.6,37,2,1508,9241,4915,221,90,11,41,30,1785,1563,87.6,125,84,27.8,8,45,11,24.4,1.62,0.40,0.13,0.55,21.2,5,2,3,5.4,2.9,0.07,+2.6,+3.1,82
44,86,Ander Capa,23.7,36,1.52,30,2,1,2,0,1,3,0.13,2,0,0,1,0,0,86,23.7,42,23,22,17,3,15,44,34.1,29,304,93,30.6,128,117,59,51,8,0,43,30,72,55,0,86,23.7,915,1201,76.2,15968,6125,415,476,87.2,405,501,80.8,75,160,46.9,1,1.6,-0.6,16,58,19,5,94,86,23.7,1447,70,394,748,414,33,1148,27,57,47.4,28,2,763,4855,3161,150,51,7,18,20,856,741,86.6,50,86,23.7,2,12,6,50.0,0.51,0.25,0.17,0.33,14.8,0,0,0,1.1,1.1,0.10,+0.9,+0.9,81
45,88,Isaac Carcelen,28.7,32,1.12,22,8,0,1,1,0,3,0.10,3,0,0,0,0,0,88,28.7,71,44,39,25,7,30,64,46.9,34,387,124,32.0,218,130,39,82,14,0,68,50,121,90,0,88,28.7,782,1098,71.2,15467,7123,325,376,86.4,322,423,76.1,127,257,49.4,1,1.0,0.0,15,78,11,5,75,88,28.7,1440,143,541,631,320,12,1141,33,41,80.5,35,4,620,2791,1597,64,19,4,12,23,605,532,87.9,28,88,28.7,0,11,3,27.3,0.38,0.10,0.00,0.00,24.8,6,0,0,0.4,0.4,0.03,-0.4,-0.4,71
46,90,Marc Cardona,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,90,0.6,0,0,0,0,0,0,1,0.0,1,9,2,22.2,1,4,4,1,0,0,1,0,0,0,0,90,0.6,17,28,60.7,210,73,13,15,86.7,3,5,60.0,0,5,0.0,0,0.0,0.0,0,0,1,0,4,90,0.6,32,2,7,16,9,3,31,1,1,100.0,1,0,19,72,29,1,0,1,0,0,42,22,52.4,5,90,0.6,0,1,1,100.0,1.70,1.70,0.00,0.00,8.5,0,0,0,0.2,0.2,0.17,-0.2,-0.2,74
47,91,Diego Carlos,31.0,15,0.48,12,0,0,3,0,0,1,0.03,0,0,0,1,0,0,91,31.0,28,20,21,7,0,10,20,50.0,10,204,72,35.3,113,82,9,47,27,1,20,26,54,142,1,91,31.0,1742,1919,90.8,40632,11245,417,438,95.2,918,953,96.3,394,507,77.7,0,0.6,-0.6,6,65,1,0,50,91,31.0,2174,368,1234,961,46,23,2130,10,10,100.0,10,0,1535,5575,2290,32,3,0,4,1,1646,1626,98.8,4,91,31.0,1,15,5,33.3,0.48,0.16,0.07,0.20,9.9,0,0,0,1.0,1.0,0.07,0.0,0.0,83
48,92,Juan Carlos,3.2,10,3.09,8,0,0,0,1,1,1,0.31,1,0,0,0,0,0,92,3.2,5,3,3,2,0,0,10,0.0,10,98,23,23.5,17,53,28,7,0,0,7,3,8,2,0,92,3.2,73,97,75.3,1180,322,40,50,80.0,26,34,76.5,6,10,60.0,1,0.3,+0.7,4,4,2,0,13,92,3.2,156,0,18,89,73,15,156,5,6,83.3,6,1,121,1074,548,22,13,3,9,18,134,112,83.6,23,92,3.2,0,4,1,25.0,1.24,0.31,0.00,0.00,11.7,0,0,0,0.5,0.5,0.11,-0.5,-0.5,73
49,93,Yannick Carrasco,24.2,88,3.63,53,14,14,4,3,0,17,0.70,10,4,3,0,0,0,93,24.2,35,23,17,11,7,17,46,37.0,29,341,98,28.7,117,115,109,45,0,0,45,28,63,15,1,93,24.2,779,1048,74.3,12117,3801,446,516,86.4,266,340,78.2,52,150,34.7,10,5.6,+4.4,44,34,42,6,92,93,24.2,1383,29,200,553,743,137,1237,62,118,52.5,69,9,1023,6087,4000,247,59,50,44,58,1188,922,77.6,153,93,24.2,6,43,25,58.1,1.78,1.03,0.14,0.24,16.9,1,0,0,6.0,6.0,0.14,0.0,0.0,62
50,94,Sergio Carreira,2.9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,94,2.9,5,2,2,3,0,3,4,75.0,1,39,15,38.5,17,19,3,7,0,0,7,1,6,6,0,94,2.9,91,118,77.1,1559,556,40,51,78.4,46,53,86.8,4,10,40.0,0,0.0,0.0,0,3,2,0,10,94,2.9,144,9,53,70,34,3,121,1,2,50.0,1,0,69,393,205,11,6,0,2,0,97,84,86.6,5,94,2.9,1,2,1,50.0,0.69,0.35,0.50,1.00,8.1,0,0,0,0.4,0.4,0.19,+0.6,+0.6,61
51,96,Dani Carvajal,10.6,18,1.71,14,0,1,2,0,1,5,0.47,4,0,0,1,0,0,96,10.6,32,21,14,14,4,17,25,68.0,8,147,57,38.8,59,55,33,31,1,0,30,16,48,17,1,96,10.6,700,822,85.2,13226,3622,307,335,91.6,286,320,89.4,100,132,75.8,2,0.8,+1.2,9,29,18,5,52,96,10.6,940,46,290,430,278,22,821,10,16,62.5,10,0,556,2483,1444,60,24,5,12,6,649,609,93.8,35,96,10.6,0,10,2,20.0,0.95,0.19,0.00,0.00,23.4,0,0,0,0.6,0.6,0.06,-0.6,-0.6,86
52,97,William Carvalho,13.6,20,1.47,16,0,1,2,1,0,2,0.15,1,0,0,1,0,0,97,13.6,28,19,10,16,2,5,17,29.4,12,177,51,28.8,51,104,22,13,4,0,9,8,36,24,1,97,13.6,814,954,85.3,15337,3569,345,383,90.1,350,390,89.7,105,156,67.3,0,0.5,-0.5,10,85,11,0,70,97,13.6,1080,32,191,779,167,14,1059,16,17,94.1,17,1,746,2878,1445,65,13,0,10,21,904,858,94.9,26,97,13.6,2,15,6,40.0,1.10,0.44,0.13,0.33,16.9,0,0,0,1.3,1.3,0.08,+0.7,+0.7,80
53,98,Casemiro,32.2,53,1.64,44,1,0,2,3,3,8,0.25,7,0,0,1,0,0,98,32.2,89,56,49,35,5,29,74,39.2,45,510,185,36.3,224,228,58,69,18,0,51,61,150,96,0,98,32.2,1632,1949,83.7,32768,8045,638,708,90.1,697,787,88.6,271,379,71.5,4,3.6,+0.4,25,150,24,0,111,98,32.2,2370,149,755,1338,396,55,2326,15,22,68.2,16,2,1378,5712,2982,97,30,4,22,24,1734,1596,92.0,65,98,32.2,6,45,11,24.4,1.40,0.34,0.13,0.55,17.8,0,0,0,4.6,4.6,0.10,+1.4,+1.4,89
54,99,Sofian Chakla,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,99,0.1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,99,0.1,4,7,57.1,99,41,1,1,100.0,1,1,100.0,2,5,40.0,0,0.0,0.0,0,0,0,0,0,99,0.1,10,1,5,5,1,1,9,0,0,,0,0,4,11,2,0,0,0,0,0,5,5,100.0,1,99,0.1,0,1,0,0.0,6.92,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,66
55,100,Sofian Chakla,10.0,2,0.20,2,0,0,0,0,0,1,0.10,1,0,0,0,0,0,100,10.0,13,7,10,2,1,3,5,60.0,2,76,25,32.9,46,29,1,6,3,0,3,13,26,96,0,100,10.0,128,207,61.8,2599,881,41,54,75.9,62,82,75.6,22,63,34.9,0,0.1,-0.1,1,9,0,0,17,100,10.0,336,54,193,145,12,7,324,0,1,0.0,1,0,111,789,405,12,2,0,0,1,93,86,92.5,1,100,10.0,0,3,1,33.3,0.30,0.10,0.00,0.00,8.3,0,0,0,0.1,0.1,0.05,-0.1,-0.1,66
56,101,Chema,6.2,1,0.16,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,101,6.2,11,4,8,3,0,4,9,44.4,5,69,18,26.1,27,35,7,4,1,0,3,7,18,35,0,101,6.2,94,156,60.3,2360,997,24,36,66.7,40,62,64.5,29,55,52.7,0,0.1,-0.1,1,14,0,0,11,101,6.2,218,30,100,111,12,4,208,0,1,0.0,0,0,76,417,194,4,0,0,0,0,80,73,91.3,1,101,6.2,0,3,1,33.3,0.48,0.16,0.00,0.00,29.5,0,0,0,0.0,0.0,0.02,0.0,0.0,72
57,102,Denis Cheryshev,12.2,26,2.13,19,1,2,0,2,2,4,0.33,4,0,0,0,0,0,102,12.2,23,17,6,9,8,5,25,20.0,20,234,51,21.8,68,103,63,21,1,0,20,7,30,15,0,102,12.2,209,338,61.8,3793,1255,100,127,78.7,82,134,61.2,25,50,50.0,3,2.4,+0.6,15,20,15,6,36,102,12.2,485,15,78,212,233,49,476,8,19,42.1,11,0,293,1636,1015,59,22,7,22,14,463,327,70.6,89,102,12.2,0,21,5,23.8,1.72,0.41,0.00,0.00,18.6,0,0,0,1.5,1.5,0.07,-1.5,-1.5,77
58,103,Samuel Chukwueze,15.2,57,3.76,38,1,8,0,10,0,5,0.33,3,0,1,0,1,0,103,15.2,16,9,3,9,4,5,19,26.3,14,183,47,25.7,41,70,72,13,0,0,13,7,23,8,0,103,15.2,397,532,74.6,6638,1586,189,228,82.9,175,227,77.1,26,52,50.0,2,2.6,-0.6,28,16,30,6,47,103,15.2,752,11,80,325,426,98,734,49,94,52.1,55,1,618,3958,2711,160,42,35,43,25,755,582,77.1,131,103,15.2,4,31,10,32.3,2.04,0.66,0.13,0.40,16.6,0,0,0,3.5,3.5,0.11,+0.5,+0.5,77
59,106,Alberto Cifuentes,2.0,1,0.50,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,106,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,106,2.0,31,69,44.9,1673,1368,1,1,100.0,3,3,100.0,27,65,41.5,0,0.0,0.0,1,1,0,0,0,106,2.0,73,54,73,0,0,0,37,0,0,,0,0,22,164,90,0,0,0,0,0,19,19,100.0,0,106,2.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,73
60,107,Jasper Cillessen,10.0,2,0.20,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,107,10.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,2,0,107,10.0,188,317,59.3,6614,4602,40,40,100.0,54,55,98.2,90,218,41.3,0,0.0,0.0,0,4,0,0,0,107,10.0,349,322,347,4,1,0,227,0,0,,0,0,142,770,493,0,0,0,0,0,125,123,98.4,0,107,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,81
61,108,Carlos Clerc,30.9,42,1.36,33,6,0,1,2,0,5,0.16,4,1,0,0,0,0,108,30.9,66,47,37,22,7,23,50,46.0,27,425,151,35.5,187,168,70,53,4,0,49,35,101,94,1,108,30.9,1304,1699,76.8,22889,9666,666,746,89.3,500,613,81.6,126,278,45.3,3,3.3,-0.3,23,96,39,16,160,108,30.9,2005,94,645,927,574,34,1715,37,59,62.7,41,1,1191,6549,3839,156,62,10,25,22,1284,1167,90.9,85,108,30.9,0,6,4,66.7,0.19,0.13,0.00,0.00,19.2,1,0,0,0.4,0.4,0.06,-0.4,-0.4,76
62,109,Coke,9.3,9,0.97,7,0,1,1,0,0,0,0.00,0,0,0,0,0,0,109,9.3,21,11,12,6,3,10,25,40.0,15,130,32,24.6,71,39,20,17,0,0,17,15,36,36,0,109,9.3,361,442,81.7,6986,2644,145,164,88.4,162,185,87.6,52,78,66.7,0,0.3,-0.3,4,19,11,1,41,109,9.3,556,48,233,245,102,10,500,5,9,55.6,5,0,312,1307,645,29,8,1,6,3,366,327,89.3,11,109,9.3,0,10,2,20.0,1.08,0.22,0.00,0.00,17.5,1,0,0,0.4,0.4,0.04,-0.4,-0.4,75
63,110,Francis Coquelin,8.2,9,1.10,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0,110,8.2,21,9,3,15,3,5,11,45.5,6,127,38,29.9,37,73,17,12,2,0,10,17,38,12,0,110,8.2,461,524,88.0,7869,1564,229,255,89.8,189,205,92.2,34,44,77.3,0,0.5,-0.5,3,28,4,0,22,110,8.2,610,27,144,387,113,14,596,10,11,90.9,10,1,429,1682,839,32,12,0,3,10,457,430,94.1,26,110,8.2,0,4,0,0.0,0.49,0.00,0.00,,18.2,0,0,0,0.2,0.2,0.06,-0.2,-0.2,80
64,114,Rober Correa,12.6,16,1.27,11,2,0,0,2,1,2,0.16,1,0,0,0,1,0,114,12.6,23,17,14,6,3,9,14,64.3,5,134,45,33.6,59,50,25,24,1,0,23,24,47,58,0,114,12.6,427,610,70.0,8259,3263,179,216,82.9,176,250,70.4,64,124,51.6,2,0.8,+1.2,9,39,10,8,30,114,12.6,764,34,213,400,189,14,629,12,16,75.0,12,1,354,1853,860,42,20,0,9,6,354,323,91.2,20,114,12.6,0,6,0,0.0,0.48,0.00,0.00,,24.1,0,0,0,0.2,0.2,0.03,-0.2,-0.2,70
65,115,Thierry Correia,23.7,31,1.31,24,0,1,1,2,3,2,0.08,1,0,1,0,0,0,115,23.7,59,34,43,11,5,24,44,54.5,20,355,95,26.8,197,109,49,42,5,0,37,36,95,86,1,115,23.7,919,1211,75.9,17613,6511,385,444,86.7,392,489,80.2,127,221,57.5,1,1.3,-0.3,16,46,24,15,57,115,23.7,1493,96,546,679,365,17,1271,25,48,52.1,32,4,836,4053,2373,98,30,3,16,17,921,841,91.3,52,115,23.7,1,8,2,25.0,0.34,0.08,0.13,0.50,17.1,0,0,0,1.0,1.0,0.12,0.0,0.0,72
66,116,Diego Costa,2.3,9,3.89,7,0,0,1,1,0,3,1.30,2,0,0,0,1,0,116,2.3,1,0,1,0,0,1,3,33.3,2,30,6,20.0,3,18,9,1,0,0,1,0,1,2,0,116,2.3,56,73,76.7,801,77,39,48,81.3,11,15,73.3,4,4,100.0,0,0.3,-0.3,4,1,4,0,4,116,2.3,99,2,6,44,53,20,99,0,0,,0,0,51,168,73,4,2,3,7,6,119,90,75.6,28,116,2.3,2,4,2,50.0,1.73,0.87,0.25,0.50,13.1,0,1,1,1.4,0.6,0.16,+0.6,+0.4,80
67,117,Jaume Costa,3.9,7,1.79,6,0,0,0,1,0,1,0.26,1,0,0,0,0,0,117,3.9,11,3,6,5,0,5,8,62.5,3,42,15,35.7,11,23,8,10,1,0,9,8,19,12,0,117,3.9,200,237,84.4,3693,1366,91,102,89.2,88,100,88.0,20,31,64.5,1,0.3,+0.7,5,9,5,1,9,117,3.9,286,16,88,140,81,6,240,4,7,57.1,4,0,165,818,539,23,7,1,3,4,187,169,90.4,11,117,3.9,0,2,0,0.0,0.51,0.00,0.00,,15.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,79
68,118,Thibaut Courtois,38.0,4,0.11,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,118,38.0,0,0,0,0,0,0,0,,0,3,1,33.3,3,0,0,1,0,0,1,0,0,1,5,118,38.0,1076,1307,82.3,28720,14815,163,165,98.8,617,619,99.7,292,518,56.4,0,0.0,0.0,0,12,1,0,0,118,38.0,1391,1250,1389,4,0,0,1102,0,0,,0,0,786,4072,1710,0,0,0,0,0,744,738,99.2,0,118,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,89
69,119,Philippe Coutinho,7.3,24,3.30,18,1,1,1,3,0,4,0.55,4,0,0,0,0,0,119,7.3,7,6,2,4,1,2,5,40.0,3,65,20,30.8,14,29,22,4,0,0,4,4,11,1,0,119,7.3,454,523,86.8,6951,1476,257,280,91.8,158,179,88.3,29,48,60.4,2,0.9,+1.1,7,40,15,2,44,119,7.3,601,7,35,284,325,44,572,11,18,61.1,12,1,468,2554,1529,93,25,16,5,12,596,514,86.2,61,119,7.3,2,28,9,32.1,3.85,1.24,0.07,0.22,17.0,0,0,0,3.9,3.9,0.14,-1.9,-1.9,83
70,120,Juan Cruz Armada,21.8,18,0.83,16,2,0,0,0,0,1,0.05,1,0,0,0,0,0,120,21.8,33,17,16,15,2,18,32,56.3,14,228,65,28.5,103,92,33,48,6,1,42,10,43,59,1,120,21.8,606,870,69.7,11287,5974,261,308,84.7,265,362,73.2,74,162,45.7,0,0.5,-0.5,12,45,13,7,55,120,21.8,1050,72,341,544,219,2,828,9,12,75.0,10,1,473,2303,1005,41,20,0,12,10,554,475,85.7,17,120,21.8,0,1,0,0.0,0.05,0.00,0.00,,20.1,0,0,0,0.0,0.0,0.04,0.0,0.0,69
71,121,Sergio Cubero Ezcurra,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,121,0.0,0,0,0,0,0,0,0,,0,1,1,100.0,0,1,0,0,0,0,0,0,0,0,0,121,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,121,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,121,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,59
72,123,Marc Cucurella,36.0,80,2.22,63,4,2,0,9,2,5,0.14,3,0,1,0,0,1,123,36.0,70,48,24,37,9,20,56,35.7,36,774,235,30.4,199,387,188,69,4,0,65,54,124,40,0,123,36.0,926,1310,70.7,15084,5052,509,620,82.1,317,436,72.7,80,180,44.4,2,3.0,-1.0,35,65,36,12,105,123,36.0,1728,27,238,696,898,95,1598,25,51,49.0,27,3,1082,5434,3144,162,53,23,60,58,1412,1032,73.1,158,123,36.0,3,27,8,29.6,0.75,0.22,0.11,0.38,17.1,0,0,0,1.7,1.7,0.06,+1.3,+1.3,81
73,128,Deyverson,9.7,17,1.75,13,0,0,1,3,0,4,0.41,2,0,0,1,1,0,128,9.7,8,6,4,2,2,4,14,28.6,10,171,50,29.2,15,84,72,18,0,0,18,10,18,13,0,128,9.7,155,310,50.0,3155,1052,71,129,55.0,51,98,52.0,28,60,46.7,3,1.6,+1.4,7,24,8,3,22,128,9.7,443,13,58,226,175,31,433,6,15,40.0,6,2,202,618,258,14,2,2,28,13,530,301,56.8,75,128,9.7,1,14,2,14.3,1.44,0.21,0.07,0.50,16.6,0,0,0,1.8,1.8,0.13,-0.8,-0.8,74
74,130,Mouctar Diakhaby,23.1,5,0.22,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,130,23.1,21,15,14,7,0,10,14,71.4,4,157,54,34.4,94,57,6,51,26,0,25,10,31,135,1,130,23.1,844,981,86.0,19750,5812,202,223,90.6,448,475,94.3,192,268,71.6,0,0.0,0.0,0,44,1,0,37,130,23.1,1214,259,794,446,49,24,1182,3,5,60.0,3,0,721,4193,2162,32,7,0,8,4,798,774,97.0,10,130,23.1,1,11,4,36.4,0.48,0.17,0.09,0.25,10.0,0,0,0,1.1,1.1,0.10,-0.1,-0.1,72
75,132,Papakouli Diop,25.8,31,1.20,23,2,1,1,2,2,1,0.04,1,0,0,0,0,0,132,25.8,48,36,16,25,7,16,57,28.1,41,342,114,33.3,88,207,47,31,6,0,25,39,87,54,2,132,25.8,634,898,70.6,13448,3293,211,269,78.4,295,401,73.6,119,199,59.8,1,1.1,-0.1,15,92,10,2,76,132,25.8,1128,58,214,728,219,30,1108,8,13,61.5,8,0,549,2014,769,38,9,4,13,16,648,553,85.3,25,132,25.8,1,28,9,32.1,1.08,0.35,0.04,0.11,17.8,0,0,0,1.9,1.9,0.07,-0.9,-0.9,78
76,134,Marko Dmitrović,34.7,7,0.20,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,134,34.7,1,1,1,0,0,0,3,0.0,3,7,0,0.0,7,0,0,0,0,0,0,0,1,1,1,134,34.7,581,1074,54.1,27458,21485,49,49,100.0,169,172,98.3,360,849,42.4,0,0.5,-0.5,4,69,2,0,1,134,34.7,1159,973,1146,12,5,2,803,1,1,100.0,1,0,516,2878,1573,0,0,0,0,0,444,443,99.8,0,134,34.7,1,1,0,0.0,0.03,0.00,0.00,,44.0,0,1,2,1.6,0.1,0.07,-0.6,-0.1,81
77,136,Carlos Dominguez,4.0,1,0.25,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,136,4.0,6,4,5,1,0,3,5,60.0,2,43,9,20.9,33,10,0,7,4,0,3,7,13,29,0,136,4.0,123,148,83.1,2856,908,24,24,100.0,75,85,88.2,24,37,64.9,0,0.1,-0.1,1,4,0,0,5,136,4.0,196,56,140,63,7,3,193,0,0,,0,0,113,740,319,5,2,0,1,0,125,124,99.2,0,136,4.0,0,1,1,100.0,0.25,0.25,0.00,0.00,6.0,0,0,0,0.1,0.1,0.11,-0.1,-0.1,59
78,140,Domingos Duarte,26.3,11,0.42,9,0,0,2,0,0,0,0.00,0,0,0,0,0,0,140,26.3,40,19,26,13,1,13,21,61.9,8,140,47,33.6,68,67,5,40,20,0,20,31,71,112,1,140,26.3,761,948,80.3,17453,6258,186,212,87.7,397,445,89.2,172,274,62.8,0,1.0,-1.0,5,56,4,1,85,140,26.3,1185,168,616,609,36,14,1138,4,5,80.0,4,0,626,3819,2209,52,7,0,3,6,650,627,96.5,2,140,26.3,1,7,2,28.6,0.27,0.08,0.14,0.50,8.2,0,0,0,1.3,1.3,0.19,-0.3,-0.3,78
79,144,Hugo Duro,0.6,1,1.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,144,0.6,0,0,0,0,0,0,0,,0,4,0,0.0,0,2,2,1,0,0,1,0,0,0,0,144,0.6,5,5,100.0,53,5,5,5,100.0,0,0,,0,0,,0,0.1,-0.1,1,0,1,0,1,144,0.6,11,0,0,3,8,3,11,0,0,,0,0,6,28,6,0,0,0,2,0,24,8,33.3,4,144,0.6,0,1,0,0.0,1.64,0.00,0.00,,1.4,0,0,0,0.1,0.1,0.14,-0.1,-0.1,68
80,145,Aritz Elustondo,20.9,15,0.72,14,0,0,1,0,0,2,0.10,1,0,0,1,0,0,145,20.9,31,17,21,7,3,15,25,60.0,10,152,53,34.9,81,64,7,18,5,0,13,8,39,124,0,145,20.9,1057,1210,87.4,22870,6981,293,318,92.1,563,613,91.8,192,265,72.5,0,0.2,-0.2,3,89,5,2,88,145,20.9,1405,151,663,818,62,15,1357,6,6,100.0,6,0,940,6396,3902,114,13,2,6,2,969,950,98.0,9,145,20.9,1,5,1,20.0,0.24,0.05,0.20,1.00,11.1,0,0,0,0.3,0.3,0.06,+0.7,+0.7,76
81,146,Rodrigo Ely,5.2,3,0.58,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,146,5.2,7,3,5,2,0,3,4,75.0,1,28,14,50.0,12,15,1,5,1,0,4,2,9,33,1,146,5.2,125,159,78.6,3190,1013,27,33,81.8,61,70,87.1,35,53,66.0,0,0.1,-0.1,1,4,1,0,5,146,5.2,209,37,126,78,10,6,196,1,1,100.0,1,0,88,252,98,2,1,0,1,0,101,98,97.0,4,146,5.2,1,3,2,66.7,0.58,0.38,0.33,0.50,7.9,0,0,0,0.2,0.2,0.07,+0.8,+0.8,75
82,147,Emerson,33.2,64,1.93,53,6,1,0,3,1,5,0.15,4,0,0,0,1,0,147,33.2,96,60,65,24,7,43,82,52.4,39,535,161,30.1,260,192,83,63,7,0,56,67,163,116,1,147,33.2,1565,1928,81.2,25193,9342,840,932,90.1,577,689,83.7,113,211,53.6,4,2.2,+1.8,31,83,42,16,112,147,33.2,2387,128,631,1106,775,85,2046,23,54,42.6,27,2,1386,6329,3551,174,57,20,44,31,1558,1407,90.3,88,147,33.2,1,11,2,18.2,0.33,0.06,0.09,0.50,17.0,0,0,0,1.2,1.2,0.11,-0.2,-0.2,78
83,148,Youssef En-Nesyri,25.7,37,1.44,22,0,4,5,3,3,8,0.31,2,0,2,1,2,1,148,25.7,25,17,3,12,10,5,22,22.7,17,396,88,22.2,33,174,189,18,1,0,17,8,33,21,0,148,25.7,281,408,68.9,4089,465,166,207,80.2,87,133,65.4,16,32,50.0,0,1.3,-1.3,11,8,0,0,10,148,25.7,722,22,60,348,339,144,691,15,35,42.9,17,1,347,1248,598,42,8,12,76,31,1034,496,48.0,140,148,25.7,18,77,27,35.1,3.00,1.05,0.23,0.67,11.8,0,0,0,14.8,14.8,0.19,+3.2,+3.2,78
84,149,Sergi Enrich,15.6,32,2.05,21,0,0,8,1,2,3,0.19,1,0,0,2,0,0,149,15.6,22,15,6,7,9,7,21,33.3,14,313,103,32.9,26,150,137,15,0,0,15,11,33,8,0,149,15.6,357,462,77.3,5289,781,212,262,80.9,104,135,77.0,25,34,73.5,0,1.0,-1.0,13,23,8,2,26,149,15.6,640,11,38,285,333,96,618,12,19,63.2,14,1,319,1238,424,22,6,1,40,17,953,453,47.5,130,149,15.6,3,42,12,28.6,2.69,0.77,0.07,0.25,9.7,0,0,1,5.8,5.0,0.12,-2.8,-2.0,77
85,151,Dani Escriche,9.5,23,2.42,17,0,2,0,3,1,3,0.32,2,0,1,0,0,0,151,9.5,16,13,9,1,6,4,12,33.3,8,142,31,21.8,43,67,32,11,0,0,11,8,24,4,0,151,9.5,198,267,74.2,2850,467,116,143,81.1,70,86,81.4,7,21,33.3,1,1.3,-0.3,6,10,2,0,15,151,9.5,408,7,63,240,147,27,401,19,47,40.4,22,4,299,1528,891,37,18,5,23,20,430,284,66.0,53,151,9.5,1,10,1,10.0,1.05,0.11,0.10,1.00,13.4,0,0,0,1.4,1.4,0.14,-0.4,-0.4,66
86,152,Sergio Escudero,6.3,11,1.75,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0,152,6.3,12,8,5,6,1,5,9,55.6,4,88,24,27.3,28,39,21,9,2,0,7,7,19,13,0,152,6.3,342,407,84.0,5989,2168,163,175,93.1,146,163,89.6,26,55,47.3,0,0.5,-0.5,7,21,12,4,23,152,6.3,459,18,135,235,117,9,397,2,4,50.0,2,0,278,1132,691,30,15,0,5,5,325,309,95.1,13,152,6.3,1,6,1,16.7,0.96,0.16,0.17,1.00,20.6,1,0,0,0.2,0.2,0.03,+0.8,+0.8,80
87,153,Alfonso Espino,28.9,22,0.76,16,4,1,0,0,1,5,0.17,4,0,1,0,0,0,153,28.9,92,58,66,25,1,44,92,47.8,48,525,140,26.7,310,174,41,71,7,1,64,46,138,86,0,153,28.9,666,1039,64.1,13322,6944,267,313,85.3,279,408,68.4,102,256,39.8,3,1.3,+1.7,14,48,13,10,59,153,28.9,1370,91,556,624,253,16,1114,16,38,42.1,20,2,624,2938,1499,57,17,3,18,19,614,540,87.9,29,153,28.9,0,9,4,44.4,0.31,0.14,0.00,0.00,23.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,74
